,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
9144,HL1918,iPhone,5,Pedro,Costa,6/23/2018,Goiás,5300,
9151,HL1918,iPhone,2,Luis,Silva,10/19/2018,Goiás,5300,
9158,HL7348,SmartWatch,1,Elena,Barreto,9/19/2018,Goiás,1400,
9197,HL1148,Câmera,3,Ana,Felippe,4/11/2018,Goiás,2100,
9212,HL4379,Televisão,2,Danilo,Mendonça,10/8/2018,Goiás,2500,
9222,HL8851,Notebook,1,Rogério,Pereira,4/12/2018,Goiás,3500,
9227,HL1918,iPhone,3,Hanna,Fonseca,4/7/2018,Goiás,5300,
9231,HL2714,Tablet,1,Rafaela,Gomes,2/28/2018,Goiás,1600,
9252,HL7348,SmartWatch,1,Isabelle,Firmino,12/23/2018,Goiás,1400,
9290,HL1918,iPhone,5,Wendela,Veloso,9/5/2018,Goiás,5300,
9309,HL1918,iPhone,2,Victor,Gomes,6/22/2018,Goiás,5300,
9355,HL9962,Android,1,Glenda,Santos,10/15/2018,Goiás,3400,
9362,HL9962,Android,1,Juan,Fernandes,1/24/2018,Goiás,3400,
9373,HL1918,iPhone,1,Gabrielle,Figueiredo,7/25/2018,Goiás,5300,
9393,HL8851,Notebook,5,Gabriel,Assis,12/4/2018,Goiás,3500,
9395,HL8851,Notebook,1,Diego,Mello,5/27/2018,Goiás,3500,
9421,HL2714,Tablet,2,Joyce,Souza,5/16/2018,Goiás,1600,
9457,HL2714,Tablet,3,Carolina,Bernardes,7/23/2018,Goiás,1600,
9473,HL8851,Notebook,2,Daniel,Cardoso,3/4/2018,Goiás,3500,
9484,HL2714,Tablet,2,Gabriella,Lopes,8/24/2018,Goiás,1600,
9496,HL9962,Android,5,Isabella,Santos,5/30/2018,Goiás,3400,
9503,HL7348,SmartWatch,5,Willian,Albino,4/25/2018,Goiás,1400,
9520,HL1918,iPhone,5,Pedro,Ronfini,9/9/2018,Goiás,5300,
9552,HL4379,Televisão,5,Patrícia,Amaral,1/12/2018,Goiás,2500,
9554,HL1148,Câmera,4,Julie,Ferreira,1/26/2018,Goiás,2100,
9591,HL1918,iPhone,4,Marcelo,Guadagnino,12/15/2018,Goiás,5300,
9604,HL2714,Tablet,2,Mateus,Duque,2/13/2018,Goiás,1600,
9612,HL4379,Televisão,3,José,Carvalho,1/24/2018,Goiás,2500,
9626,HL1148,Câmera,5,Lucas,Lemos,1/26/2018,Goiás,2100,
9631,HL9962,Android,2,Lucas,Araújo,1/20/2018,Goiás,3400,
9636,HL1148,Câmera,4,Matheus,Tostes,3/3/2018,Goiás,2100,
9648,HL1148,Câmera,4,Isabel,Lacerda,8/21/2018,Goiás,2100,
9659,HL2714,Tablet,5,Carolina,Rachide,2/20/2018,Goiás,1600,
9704,HL1148,Câmera,4,Andre,Nóbrega,3/18/2018,Goiás,2100,
9705,HL1918,iPhone,5,Jéssica,Netto,8/18/2018,Goiás,5300,
9714,HL1918,iPhone,1,Livia,Codeceira,9/30/2018,Goiás,5300,
9720,HL1918,iPhone,5,Erick,Soares,4/22/2018,Goiás,5300,
9731,HL4379,Televisão,3,Pedro,Xavier,3/2/2018,Goiás,2500,
9795,HL4379,Televisão,3,Glenda,Santos,2/8/2018,Goiás,2500,
9804,HL8851,Notebook,5,Hércules,Moreira,1/6/2018,Goiás,3500,
9833,HL8851,Notebook,5,Bárbara,Lima,11/5/2018,Goiás,3500,
9848,HL4379,Televisão,2,Gabriel,Thoni,7/18/2018,Goiás,2500,
9867,HL8851,Notebook,4,Eduardo,Silva,4/19/2018,Goiás,3500,
9889,HL1148,Câmera,4,Dykson,Silva,6/10/2018,Goiás,2100,
9892,HL1918,iPhone,3,Luis,Garcia,10/19/2018,Goiás,5300,
9903,HL1918,iPhone,3,Karina,Camara,3/24/2018,Goiás,5300,
9916,HL4379,Televisão,5,Andreza,Ramos,7/16/2018,Goiás,2500,
9921,HL1918,iPhone,1,Mateus,Duque,5/15/2018,Goiás,5300,
9925,HL1918,iPhone,2,Victor,Gomes,1/9/2018,Goiás,5300,
9937,HL8851,Notebook,2,Gabriel,Ribeiro,11/28/2018,Goiás,3500,
9943,HL2714,Tablet,2,Giuseppe,Borges,10/5/2018,Goiás,1600,
9968,HL2714,Tablet,2,Caio,Caldas,4/4/2018,Goiás,1600,
9975,HL8851,Notebook,2,Anna,Maia,10/22/2018,Goiás,3500,
