,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
8943,HL1918,iPhone,5,Manuela,Ferreira,6/15/2018,Porto Alegre,5300,
8948,HL1918,iPhone,3,Cícero,Ramos,12/6/2018,Porto Alegre,5300,
8961,HL4379,Televisão,1,Marina,Aragão,5/28/2018,Porto Alegre,2500,
8975,HL1918,iPhone,4,Bianca,Paz,10/9/2018,Porto Alegre,5300,
8988,HL7348,SmartWatch,5,Sandy,Figueiredo,3/26/2018,Porto Alegre,1400,
8995,HL1918,iPhone,3,Clara,Bruno,2/28/2018,Porto Alegre,5300,
9014,HL4379,Televisão,2,Joao,Pereira,12/14/2018,Porto Alegre,2500,
9037,HL1918,iPhone,4,Bernard,Pedrosa,12/27/2018,Porto Alegre,5300,
9039,HL1918,iPhone,5,Lunna,Vannier,3/31/2018,Porto Alegre,5300,
9040,HL1918,iPhone,3,Gustavo,Erthal,9/2/2018,Porto Alegre,5300,
9043,HL7348,SmartWatch,4,Pedro,Macckione,9/13/2018,Porto Alegre,1400,
9071,HL8851,Notebook,1,Thales,Portillo,10/6/2018,Porto Alegre,3500,
9087,HL8851,Notebook,4,Gabriel,Assis,5/23/2018,Porto Alegre,3500,
9096,HL7348,SmartWatch,3,Lucas,Villanova,11/26/2018,Porto Alegre,1400,
9102,HL9962,Android,3,Gabriela,Mello,12/3/2018,Porto Alegre,3400,
9117,HL1918,iPhone,3,Juliana,Barreira,4/8/2018,Porto Alegre,5300,
9154,HL8851,Notebook,3,Nathan,Morelli,2/20/2018,Porto Alegre,3500,
9155,HL8851,Notebook,3,Patrick,Silva,1/18/2018,Porto Alegre,3500,
9162,HL1148,Câmera,3,Michelle,Pereira,5/24/2018,Porto Alegre,2100,
9180,HL1918,iPhone,4,Fernanda,Rubim,6/24/2018,Porto Alegre,5300,
9185,HL1918,iPhone,3,Fernanda,Silva,5/24/2018,Porto Alegre,5300,
9224,HL1918,iPhone,2,Myllena,Corrêa,1/16/2018,Porto Alegre,5300,
9233,HL8851,Notebook,2,Marcelo,Pereira,12/4/2018,Porto Alegre,3500,
9245,HL4379,Televisão,3,Camilla,Cardeman,3/2/2018,Porto Alegre,2500,
9249,HL2714,Tablet,2,Izabel,Lopes,5/12/2018,Porto Alegre,1600,
9255,HL9962,Android,4,Alon,Palmeira,2/23/2018,Porto Alegre,3400,
9271,HL1918,iPhone,2,Marina,Perdomo,5/31/2018,Porto Alegre,5300,
9277,HL7348,SmartWatch,2,Gabriel,Brito,5/30/2018,Porto Alegre,1400,
9299,HL7348,SmartWatch,5,Carolina,Motta,8/27/2018,Porto Alegre,1400,
9316,HL1918,iPhone,4,Rubens,Valente,3/28/2018,Porto Alegre,5300,
9349,HL7348,SmartWatch,2,Carolina,Motta,5/24/2018,Porto Alegre,1400,
9358,HL9962,Android,1,Matheus,Delgado,3/16/2018,Porto Alegre,3400,
9369,HL1918,iPhone,5,Adrielle,Vieira,12/15/2018,Porto Alegre,5300,
9376,HL1918,iPhone,5,Amanda,Felippe,10/5/2018,Porto Alegre,5300,
9392,HL1918,iPhone,5,Jeferson,Costa,1/15/2018,Porto Alegre,5300,
9405,HL8851,Notebook,4,Camila,Bastazini,3/23/2018,Porto Alegre,3500,
9406,HL1918,iPhone,1,Paula,Isbelle,6/7/2018,Porto Alegre,5300,
9426,HL4379,Televisão,2,Livia,Codeceira,7/25/2018,Porto Alegre,2500,
9447,HL8851,Notebook,2,Vitor,Arruda,1/7/2018,Porto Alegre,3500,
9450,HL9962,Android,2,Julie,Ferreira,10/8/2018,Porto Alegre,3400,
9451,HL9962,Android,5,Carolina,Motta,8/22/2018,Porto Alegre,3400,
9472,HL4379,Televisão,1,Daniel,Cardoso,10/5/2018,Porto Alegre,2500,
9480,HL1148,Câmera,1,Rodrigo,Bruno,5/14/2018,Porto Alegre,2100,
9524,HL1918,iPhone,5,Joao,Pereira,1/30/2018,Porto Alegre,5300,
9530,HL1918,iPhone,5,Stefan,Santos,10/10/2018,Porto Alegre,5300,
9622,HL1918,iPhone,4,Bernardo,Botelho,10/26/2018,Porto Alegre,5300,
9624,HL1148,Câmera,3,Luis,Villanova,6/22/2018,Porto Alegre,2100,
9642,HL8851,Notebook,2,Breno,Farias,11/17/2018,Porto Alegre,3500,
9662,HL2714,Tablet,5,Stephanie,Novak,1/26/2018,Porto Alegre,1600,
9693,HL4379,Televisão,2,Letícia,Araujo,6/23/2018,Porto Alegre,2500,
9695,HL8851,Notebook,2,Maria,Mello,7/4/2018,Porto Alegre,3500,
9710,HL4379,Televisão,1,Diego,Rodrigues,12/2/2018,Porto Alegre,2500,
9715,HL1148,Câmera,1,João,Guadagnino,7/16/2018,Porto Alegre,2100,
9770,HL4379,Televisão,2,Fabio,Sepúlveda,1/15/2018,Porto Alegre,2500,
9780,HL1918,iPhone,1,Thiago,Veloso,5/4/2018,Porto Alegre,5300,
9794,HL4379,Televisão,5,João,Guadagnino,2/1/2018,Porto Alegre,2500,
9819,HL1918,iPhone,2,Brenno,Santos,10/18/2018,Porto Alegre,5300,
9822,HL1918,iPhone,3,Paula,Cavalcanti,2/14/2018,Porto Alegre,5300,
9825,HL1918,iPhone,1,Marcos,Nucci,7/24/2018,Porto Alegre,5300,
9857,HL1148,Câmera,2,Allan,Guedes,8/20/2018,Porto Alegre,2100,
9866,HL1148,Câmera,2,Paula,Isbelle,6/20/2018,Porto Alegre,2100,
9880,HL8851,Notebook,5,Pedro,Santana,2/6/2018,Porto Alegre,3500,
9895,HL8851,Notebook,2,Caio,Ferreira,5/11/2018,Porto Alegre,3500,
9945,HL1918,iPhone,5,Pedro,Cardoso,12/31/2018,Porto Alegre,5300,
9947,HL1918,iPhone,2,Gabrielle,Vasconcelos,2/20/2018,Porto Alegre,5300,
9980,HL1918,iPhone,5,João,Rodrigues,1/21/2018,Porto Alegre,5300,
9983,HL2714,Tablet,5,Bianca,Tatsch,2/12/2018,Porto Alegre,1600,
9993,HL1148,Câmera,4,Victor,Lira,7/26/2018,Porto Alegre,2100,
9997,HL1918,iPhone,4,Norman,Jimbo,6/13/2018,Porto Alegre,5300,
