,SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,Unnamed: 8
9590,HL1148,Câmera,4,Henrique,Villanova,10/28/2018,Recife,2100,
9620,HL4379,Televisão,2,Luísa,Fonseca,12/20/2018,Recife,2500,
9637,HL1918,iPhone,4,Rafael,Rocha,3/29/2018,Recife,5300,
9652,HL8851,Notebook,5,Joyce,Souza,11/24/2018,Recife,3500,
9665,HL1148,Câmera,3,Alberto,Silveira,1/18/2018,Recife,2100,
9673,HL4379,Televisão,2,João,Tabet,5/22/2018,Recife,2500,
9676,HL1918,iPhone,1,Camilla,Cardeman,4/20/2018,Recife,5300,
9686,HL1918,iPhone,4,João,Silva,1/27/2018,Recife,5300,
9773,HL1918,iPhone,3,Giselia,Thiele,9/18/2018,Recife,5300,
9781,HL4379,Televisão,2,João,Siqueira,6/16/2018,Recife,2500,
9784,HL1918,iPhone,4,Camilla,Guimarães,1/29/2018,Recife,5300,
9802,HL1918,iPhone,4,João,Menezes,8/17/2018,Recife,5300,
9805,HL4379,Televisão,3,Eric,Carvalho,4/24/2018,Recife,2500,
9821,HL2714,Tablet,2,Priscila,Suzano,5/11/2018,Recife,1600,
9832,HL2714,Tablet,2,Stephanie,Oliveira,7/19/2018,Recife,1600,
9853,HL4379,Televisão,1,Célio,Xavier,3/1/2018,Recife,2500,
9860,HL8851,Notebook,5,Matheus,Delgado,8/9/2018,Recife,3500,
9865,HL4379,Televisão,2,Clara,Silveira,12/2/2018,Recife,2500,
9874,HL2714,Tablet,4,Bianca,Piero,2/25/2018,Recife,1600,
9875,HL7348,SmartWatch,3,Rubens,Netto,11/6/2018,Recife,1400,
9888,HL8851,Notebook,2,Giovanna,Santos,1/3/2018,Recife,3500,
9920,HL1148,Câmera,4,Arthur,Souza,12/8/2018,Recife,2100,
9930,HL1918,iPhone,3,Fillipe,Almeida,10/9/2018,Recife,5300,
9938,HL4379,Televisão,3,Fernanda,Silva,12/18/2018,Recife,2500,
9941,HL2714,Tablet,5,Alvaro,Kranz,11/21/2018,Recife,1600,
9969,HL1918,iPhone,4,Itai,Puntel,11/6/2018,Recife,5300,
9986,HL9962,Android,4,Julia,Leite,4/8/2018,Recife,3400,
9992,HL1918,iPhone,1,Marina,Cormack,12/31/2018,Recife,5300,
